NORAD_CAT_ID,OBJECT_NAME,OBJECT_ID,EPOCH,CREATION_DATE,INCLINATION,RA_OF_ASC_NODE,ECCENTRICITY,ARG_OF_PERICENTER,MEAN_ANOMALY,MEAN_MOTION,SEMIMAJOR_AXIS,PERIOD,BSTAR,DECAY_DATE,TLE_LINE1,TLE_LINE2,ELEMENT_SET_NO
45399,STARLINK-1255,2020-019AR,2026-07-26T05:32:11.120064,2026-07-26T10:36:54,53.0312,145.1350,0.00014030,26.1668,333.9419,15.70237722,6736.354,91.706,0.00049039417000,,1 45399U 20019AR  26207.23068426  .00060588  00000-0  49039-3 0  9995,2 45399  53.0312 145.1350 0001403  26.1668 333.9419 15.70237722352099,999
45404,STARLINK-1260,2020-019AW,2026-07-26T04:00:53.705664,2026-07-26T10:36:54,53.1523,200.3382,0.00018584,0.6443,359.4565,15.42247454,6817.615,93.370,0.00129679100000,,1 45404U 20019AW  26207.16728826  .00056604  00000-0  12968-2 0  9995,2 45404  53.1523 200.3382 0001858   0.6443 359.4565 15.42247454351256,999
45405,STARLINK-1263,2020-019AX,2026-07-26T03:59:47.995008,2026-07-26T10:36:54,53.1539,202.6366,0.00041679,1.4591,358.6425,15.39143631,6826.777,93.559,0.00184451420000,,1 45405U 20019AX  26207.16652772  .00072949  00000-0  18445-2 0  9998,2 45405  53.1539 202.6366 0004168   1.4591 358.6425 15.39143631351222,999
45406,STARLINK-1265,2020-019AY,2026-07-26T06:38:21.521472,2026-07-26T10:36:54,53.1516,199.6707,0.00029517,31.7846,328.3338,15.42699610,6816.283,93.343,0.00138653360000,,1 45406U 20019AY  26207.27663798  .00061523  00000-0  13865-2 0  9998,2 45406  53.1516 199.6707 0002952  31.7846 328.3338 15.42699610351279,999
45408,STARLINK-1278,2020-019BA,2026-07-26T04:18:46.955232,2026-07-26T10:36:54,53.0352,167.8183,0.00028961,82.0006,278.1343,15.80646625,6706.748,91.102,0.00054075810000,,1 45408U 20019BA  26207.17971013  .00106265  00000-0  54076-3 0  9994,2 45408  53.0352 167.8183 0002896  82.0006 278.1343 15.80646625351680,999
45412,STARLINK-1296,2020-019BE,2026-07-26T05:54:23.878944,2026-07-26T10:36:54,53.1524,199.4473,0.00019133,11.8175,348.2876,15.42819125,6815.931,93.336,0.00134644310000,,1 45412U 20019BE  26207.24610971  .00059957  00000-0  13464-2 0  9990,2 45412  53.1524 199.4473 0001913  11.8175 348.2876 15.42819125351276,999
45414,STARLINK-1309,2020-019BG,2026-07-26T05:54:41.271264,2026-07-26T10:36:54,53.0560,162.0812,0.00032619,85.2785,274.8608,15.78600248,6712.543,91.220,0.00050580314000,,1 45414U 20019BG  26207.24631101  .00090311  00000-0  50580-3 0  9990,2 45414  53.0560 162.0812 0003262  85.2785 274.8608 15.78600248351754,999
45415,STARLINK-1316,2020-019BH,2026-07-26T04:55:41.359584,2026-07-26T10:36:54,53.1509,199.4639,0.00021027,1.9949,358.1065,15.43169715,6814.898,93.314,0.00149458010000,,1 45415U 20019BH  26207.20533981  .00067459  00000-0  14946-2 0  9996,2 45415  53.1509 199.4639 0002103   1.9949 358.1065 15.43169715351293,999
45417,STARLINK-1286,2020-019BK,2026-07-26T05:07:25.349376,2026-07-26T10:36:54,53.0417,176.2734,0.00065956,57.9837,302.1819,15.69740174,6737.777,91.735,0.00063005397000,,1 45417U 20019BK  26207.21348784  .00076631  00000-0  63005-3 0  9997,2 45417  53.0417 176.2734 0006596  57.9837 302.1819 15.69740174351847,999
45419,STARLINK-1308,2020-019BM,2026-07-26T06:22:09.857568,2026-07-26T10:36:54,53.0425,194.9873,0.00028704,151.7427,208.3746,15.70406387,6735.872,91.696,0.00046527851000,,1 45419U 20019BM  26207.26539187  .00057849  00000-0  46528-3 0  9994,2 45419  53.0425 194.9873 0002870 151.7427 208.3746 15.70406387351335,999
45531,STARLINK-1329,2020-025A,2026-07-26T01:22:41.769696,2026-07-26T10:36:54,53.0380,116.6714,0.00027024,69.8577,290.2735,15.80329145,6707.646,91.120,0.00052888562000,,1 45531U 20025A   26207.05742789  .00102357  00000-0  52889-3 0  9999,2 45531  53.0380 116.6714 0002702  69.8577 290.2735 15.80329145347198,999
45532,STARLINK-1338,2020-025B,2026-07-26T00:11:34.574784,2026-07-26T10:36:54,53.0399,124.9208,0.00023662,115.8550,244.2713,15.76632447,6718.127,91.334,0.00050744622000,,1 45532U 20025B   26207.00803906  .00082871  00000-0  50745-3 0  9991,2 45532  53.0399 124.9208 0002366 115.8550 244.2713 15.76632447347077,999
45535,STARLINK-1350,2020-025E,2026-07-26T01:49:31.141632,2026-07-26T10:36:54,53.0699,101.3769,0.00017065,116.9608,243.1570,15.40964110,6821.400,93.448,0.00031550405000,,1 45535U 20025E   26207.07605488  .00012810  00000-0  31550-3 0  9995,2 45535  53.0699 101.3769 0001707 116.9608 243.1570 15.40964110347455,999
45538,STARLINK-1362,2020-025H,2026-07-26T04:00:47.866752,2026-07-26T10:36:54,53.1543,172.5645,0.00050178,29.0258,331.1026,15.41426518,6820.035,93.420,0.00176460820000,,1 45538U 20025H   26207.16722068  .00075287  00000-0  17646-2 0  9998,2 45538  53.1543 172.5645 0005018  29.0258 331.1026 15.41426518346453,999
45540,STARLINK-1368,2020-025K,2026-07-26T02:37:14.030688,2026-07-26T10:36:54,53.1548,173.1353,0.00044210,23.5240,336.5967,15.41734030,6819.128,93.401,0.00132949590000,,1 45540U 20025K   26207.10919017  .00057067  00000-0  13295-2 0  9999,2 45540  53.1548 173.1353 0004421  23.5240 336.5967 15.41734030346433,999
45542,STARLINK-1371,2020-025M,2026-07-26T05:10:23.565792,2026-07-26T10:36:54,53.0404,134.8259,0.00023684,105.8478,254.2801,15.73323894,6727.542,91.526,0.00050644669000,,1 45542U 20025M   26207.21555053  .00071462  00000-0  50645-3 0  9995,2 45542  53.0404 134.8259 0002368 105.8478 254.2801 15.73323894346956,999
45543,STARLINK-1372,2020-025N,2026-07-26T04:24:23.338080,2026-07-26T10:36:54,53.1541,172.1305,0.00046063,19.1408,340.9771,15.42087335,6818.087,93.380,0.00112347230000,,1 45543U 20025N   26207.18360345  .00048682  00000-0  11235-2 0  9999,2 45543  53.1541 172.1305 0004606  19.1408 340.9771 15.42087335345551,999
45544,STARLINK-1373,2020-025P,2026-07-25T05:08:16.235520,2026-07-25T18:12:52,53.0402,134.2695,0.00029095,109.0706,251.0628,15.75090615,6722.510,91.423,0.00048519873000,,1 45544U 20025P   26206.21407680  .00073925  00000-0  48520-3 0  9993,2 45544  53.0402 134.2695 0002910 109.0706 251.0628 15.75090615346874,999
45555,STARLINK-1327,2020-025AA,2026-07-26T02:58:29.552160,2026-07-26T10:36:54,53.0377,106.6376,0.00020395,151.1016,209.0117,15.77398856,6715.951,91.290,0.00051186383000,,1 45555U 20025AA  26207.12395315  .00086539  00000-0  51186-3 0  9994,2 45555  53.0377 106.6376 0002039 151.1016 209.0117 15.77398856347338,999
45564,STARLINK-1356,2020-025AK,2026-07-26T00:13:25.318848,2026-07-26T10:36:54,53.0404,122.4699,0.00042695,86.3701,273.7803,15.69358753,6738.869,91.757,0.00045862868000,,1 45564U 20025AK  26207.00932082  .00054560  00000-0  45863-3 0  9993,2 45564  53.0404 122.4699 0004269  86.3701 273.7803 15.69358753347108,999
45565,STARLINK-1357,2020-025AL,2026-07-26T00:20:53.821248,2026-07-26T10:36:54,53.0401,77.3970,0.00020852,270.1752,89.9027,15.75173549,6722.274,91.418,0.00048700042000,,1 45565U 20025AL  26207.01451182  .00074470  00000-0  48700-3 0  9997,2 45565  53.0401  77.3970 0002085 270.1752  89.9027 15.75173549347749,999
45567,STARLINK-1361,2020-025AN,2026-07-26T06:02:17.962656,2026-07-26T10:36:54,53.0401,118.7405,0.00021995,126.7373,233.3847,15.73504523,6727.027,91.515,0.00048711904000,,1 45567U 20025AN  26207.25159679  .00069228  00000-0  48712-3 0  9999,2 45567  53.0401 118.7405 0002200 126.7373 233.3847 15.73504523347189,999
45570,STARLINK-1376,2020-025AR,2026-07-26T05:04:40.092960,2026-07-26T10:36:54,53.1533,148.2458,0.00025397,50.2368,309.8862,15.42712816,6816.244,93.342,0.00169887380000,,1 45570U 20025AR  26207.21157515  .00075646  00000-0  16989-2 0  9997,2 45570  53.1533 148.2458 0002540  50.2368 309.8862 15.42712816346792,999
45572,STARLINK-1320,2020-025AT,2026-07-25T22:26:50.049600,2026-07-26T10:36:54,53.0304,7.9544,0.00077228,294.0066,66.0160,16.14259890,6613.320,89.205,0.00063168218000,,1 45572U 20025AT  26206.93530150  .00815485  41119-3  63168-3 0  9991,2 45572  53.0304   7.9544 0007723 294.0066  66.0160 16.14259890348712,999
45573,STARLINK-1321,2020-025AU,2026-07-26T02:50:10.071168,2026-07-26T10:36:54,53.0399,103.1160,0.00010830,149.2527,210.8555,15.73968592,6725.705,91.488,0.00050604431000,,1 45573U 20025AU  26207.11817212  .00073434  00000-0  50604-3 0  9992,2 45573  53.0399 103.1160 0001083 149.2527 210.8555 15.73968592347082,999
45578,STARLINK-1331,2020-025AZ,2026-07-26T06:37:32.962080,2026-07-26T10:36:54,53.0434,109.3441,0.00016522,139.0481,221.0662,15.73691215,6726.495,91.505,0.00048874701000,,1 45578U 20025AZ  26207.27607595  .00070028  00000-0  48875-3 0  9998,2 45578  53.0434 109.3441 0001652 139.0481 221.0662 15.73691215347320,999
45580,STARLINK-1333,2020-025BB,2026-07-26T03:50:33.430560,2026-07-26T10:36:54,53.1544,151.0480,0.00044930,40.6176,319.5163,15.39604247,6825.416,93.531,0.00154877340000,,1 45580U 20025BB  26207.16010915  .00062038  00000-0  15488-2 0  9998,2 45580  53.1544 151.0480 0004493  40.6176 319.5163 15.39604247346753,999
45581,STARLINK-1335,2020-025BC,2026-07-26T03:18:38.951712,2026-07-26T10:36:54,53.1509,147.2949,0.00032395,13.4901,346.6191,15.41187817,6820.739,93.434,0.00148715130000,,1 45581U 20025BC  26207.13795083  .00062765  00000-0  14872-2 0  9995,2 45581  53.1509 147.2949 0003240  13.4901 346.6191 15.41187817346793,999
45582,STARLINK-1337,2020-025BD,2026-07-26T06:15:28.558944,2026-07-26T10:36:54,53.0403,95.7842,0.00013038,179.9391,180.1632,15.82403703,6701.782,91.001,0.00096966743000,,1 45582U 20025BD  26207.26074721  .00209844  00000-0  96967-3 0  9996,2 45582  53.0403  95.7842 0001304 179.9391 180.1632 15.82403703347494,999
45586,STARLINK-1347,2020-025BH,2026-07-26T00:28:19.798176,2026-07-26T10:36:54,53.0370,69.9074,0.00003213,116.0870,244.0181,15.74062865,6725.436,91.483,0.00051183867000,,1 45586U 20025BH  26207.01967359  .00074597  00000-0  51184-3 0  9998,2 45586  53.0370  69.9074 0000321 116.0870 244.0181 15.74062865347831,999
45589,STARLINK-1364,2020-025BL,2026-07-26T00:05:40.184448,2026-07-26T10:36:54,53.0391,106.4373,0.00034839,94.3186,265.8231,15.74769120,6723.425,91.442,0.00049803377000,,1 45589U 20025BL  26207.00393732  .00074853  00000-0  49803-3 0  9998,2 45589  53.0391 106.4373 0003484  94.3186 265.8231 15.74769120347326,999
45590,STARLINK-1365,2020-025BM,2026-07-26T02:53:39.340608,2026-07-26T10:36:54,53.0425,142.1563,0.00025784,91.5572,268.5740,15.69498924,6738.468,91.749,0.00050110756000,,1 45590U 20025BM  26207.12059422  .00060042  00000-0  50111-3 0  9997,2 45590  53.0425 142.1563 0002578  91.5572 268.5740 15.69498924346852,999
45660,STARLINK-1443,2020-035D,2026-07-26T01:23:16.137888,2026-07-26T10:36:54,53.1299,141.1842,0.00026723,91.9157,268.2152,15.36078015,6835.857,93.745,0.00126420350000,,1 45660U 20035D   26207.05782567  .00044955  00000-0  12642-2 0  9992,2 45660  53.1299 141.1842 0002672  91.9157 268.2152 15.36078015339953,999
45663,STARLINK-1446,2020-035G,2026-07-25T20:30:52.895232,2026-07-26T04:22:28,53.0203,59.5083,0.00023633,44.1625,315.9572,15.50377628,6793.760,92.881,0.00058339349000,,1 45663U 20035G   26206.85477888  .00033389  00000-0  58339-3 0  9992,2 45663  53.0203  59.5083 0002363  44.1625 315.9572 15.50377628341054,999
45665,STARLINK-1448,2020-035J,2026-07-26T06:30:21.392352,2026-07-26T10:36:54,53.0386,91.5692,0.00019534,182.2609,177.8403,15.79331324,6710.471,91.178,0.00058616663000,,1 45665U 20035J   26207.27108093  .00108518  00000-0  58617-3 0  9996,2 45665  53.0386  91.5692 0001953 182.2609 177.8403 15.79331324340635,999
45668,STARLINK-1451,2020-035M,2026-07-26T05:46:26.185440,2026-07-26T10:36:54,53.0496,157.3800,0.00023918,46.4067,313.7124,15.16289856,6895.202,94.969,0.00195675420000,,1 45668U 20035M   26207.24058085  .00038244  00000-0  19568-2 0  9990,2 45668  53.0496 157.3800 0002392  46.4067 313.7124 15.16289856339721,999
45669,STARLINK-1452,2020-035N,2026-07-26T01:34:00.420096,2026-07-26T10:36:54,53.0213,71.7213,0.00059479,110.4794,249.6860,15.65836391,6748.971,91.964,0.00045624121000,,1 45669U 20035N   26207.06528264  .00046946  00000-0  45624-3 0  9993,2 45669  53.0213  71.7213 0005948 110.4794 249.6860 15.65836391340907,999
45670,STARLINK-1453,2020-035P,2026-07-26T03:44:02.143968,2026-07-26T10:36:54,53.0346,52.1799,0.00030979,254.2203,105.8477,15.80515893,6707.118,91.109,0.00065776161000,,1 45670U 20035P   26207.15558037  .00128977  00000-0  65776-3 0  9991,2 45670  53.0346  52.1799 0003098 254.2203 105.8477 15.80515893341078,999
45671,STARLINK-1454,2020-035Q,2026-07-26T01:42:59.897376,2026-07-26T10:36:54,53.0429,94.3681,0.00014087,172.4823,187.6218,15.77614469,6715.339,91.277,0.00056459766000,,1 45671U 20035Q   26207.07152659  .00096559  00000-0  56460-3 0  9993,2 45671  53.0429  94.3681 0001409 172.4823 187.6218 15.77614469340572,999
45673,STARLINK-1456,2020-035S,2026-07-25T16:24:07.113888,2026-07-26T04:22:28,53.0394,91.8965,0.00008800,159.6569,200.4484,15.73367186,6727.419,91.523,0.00050593781000,,1 45673U 20035S   26206.68341567  .00071517  00000-0  50594-3 0  9998,2 45673  53.0394  91.8965 0000880 159.6569 200.4484 15.73367186340596,999
45675,STARLINK-1458,2020-035U,2026-07-26T00:16:52.806720,2026-07-26T10:36:54,53.0425,107.6635,0.00012621,109.2247,250.8906,15.69584079,6738.224,91.744,0.00056428943000,,1 45675U 20035U   26207.01172230  .00067986  00000-0  56429-3 0  9995,2 45675  53.0425 107.6635 0001262 109.2247 250.8906 15.69584079340362,999
45676,STARLINK-1460,2020-035V,2026-07-26T04:58:22.124928,2026-07-26T10:36:54,53.1541,138.0881,0.00042737,67.2843,292.8613,15.39402792,6826.011,93.543,0.00167469440000,,1 45676U 20035V   26207.20720052  .00066710  00000-0  16747-2 0  9990,2 45676  53.1541 138.0881 0004274  67.2843 292.8613 15.39402792339979,999
45677,STARLINK-1392,2020-035W,2026-07-26T04:21:39.701664,2026-07-26T10:36:54,53.1502,135.6331,0.00052414,60.6182,299.5347,15.42934404,6815.591,93.329,0.00133304570000,,1 45677U 20035W   26207.18170951  .00059606  00000-0  13330-2 0  9996,2 45677  53.1502 135.6331 0005241  60.6182 299.5347 15.42934404340040,999
45679,STARLINK-1394,2020-035Y,2026-07-26T00:55:43.015584,2026-07-26T10:36:54,53.0380,80.8052,0.00009395,175.8635,184.2390,15.71713303,6732.137,91.620,0.00047628954000,,1 45679U 20035Y   26207.03869231  .00062623  00000-0  47629-3 0  9990,2 45679  53.0380  80.8052 0000939 175.8635 184.2390 15.71713303340770,999
45685,STARLINK-1402,2020-035AE,2026-07-26T00:26:06.216000,2026-07-26T10:36:54,53.0397,73.6108,0.00005739,210.8239,149.2743,15.68642485,6740.920,91.799,0.00046351767000,,1 45685U 20035AE  26207.01812750  .00053507  00000-0  46352-3 0  9992,2 45685  53.0397  73.6108 0000574 210.8239 149.2743 15.68642485340885,999
45686,STARLINK-1404,2020-035AF,2026-07-26T01:08:42.179424,2026-07-26T10:36:54,53.1533,115.8052,0.00039968,49.9444,310.1915,15.49169859,6797.290,92.953,0.00134710570000,,1 45686U 20035AF  26207.04771041  .00074840  00000-0  13471-2 0  9991,2 45686  53.1533 115.8052 0003997  49.9444 310.1915 15.49169859340313,999
45689,STARLINK-1413,2020-035AJ,2026-07-26T01:22:01.801056,2026-07-26T10:36:54,53.1544,123.5044,0.00043894,60.5543,299.5899,15.38956046,6827.332,93.570,0.00145220650000,,1 45689U 20035AJ  26207.05696529  .00056877  00000-0  14522-2 0  9990,2 45689  53.1544 123.5044 0004389  60.5543 299.5899 15.38956046340120,999
45693,STARLINK-1417,2020-035AN,2026-07-26T01:24:29.620224,2026-07-26T10:36:54,53.0497,143.9782,0.00026959,354.6888,5.4078,15.18948982,6887.153,94.802,0.00196424270000,,1 45693U 20035AN  26207.05867616  .00041472  00000-0  19642-2 0  9995,2 45693  53.0497 143.9782 0002696 354.6888   5.4078 15.18948982339886,999
45695,STARLINK-1420,2020-035AQ,2026-07-25T23:58:36.726816,2026-07-26T10:36:54,53.0414,62.8534,0.00015785,245.2930,114.7925,15.76422892,6718.722,91.346,0.00052643617000,,1 45695U 20035AQ  26206.99903619  .00085219  00000-0  52644-3 0  9990,2 45695  53.0414  62.8534 0001578 245.2930 114.7925 15.76422892341027,999
45696,STARLINK-1422,2020-035AR,2026-07-26T02:02:55.877280,2026-07-26T10:36:54,53.1542,122.8831,0.00018156,127.0579,233.0592,15.40906371,6821.570,93.451,0.00141627650000,,1 45696U 20035AR  26207.08536895  .00059163  00000-0  14163-2 0  9992,2 45696  53.1542 122.8831 0001816 127.0579 233.0592 15.40906371340214,999
45697,STARLINK-1351,2020-035AS,2026-07-25T22:49:35.472864,2026-07-26T10:36:54,53.0407,64.9143,0.00009763,312.0734,48.0199,15.71279765,6733.375,91.645,0.00048844161000,,1 45697U 20035AS  26206.95110501  .00063070  00000-0  48844-3 0  9996,2 45697  53.0407  64.9143 0000976 312.0734  48.0199 15.71279765340997,999
45700,STARLINK-1400,2020-035AV,2026-07-26T04:31:19.532928,2026-07-26T10:36:54,53.0421,65.2083,0.00013118,212.3318,147.7621,15.76287582,6719.107,91.354,0.00052831803000,,1 45700U 20035AV  26207.18842052  .00085011  00000-0  52832-3 0  9991,2 45700  53.0421  65.2083 0001312 212.3318 147.7621 15.76287582341001,999
45701,STARLINK-1403,2020-035AW,2026-07-26T02:37:15.204000,2026-07-26T10:36:54,53.1531,111.1412,0.00041347,67.7352,292.4090,15.37803786,6830.742,93.640,0.00140195270000,,1 45701U 20035AW  26207.10920375  .00052831  00000-0  14020-2 0  9999,2 45701  53.1531 111.1412 0004135  67.7352 292.4090 15.37803786340372,999
45703,STARLINK-1407,2020-035AY,2026-07-25T09:49:57.991008,2026-07-25T18:12:52,53.0264,353.2860,0.00040957,256.3032,103.7534,15.82680489,6701.001,90.985,0.00052344382000,,1 45703U 20035AY  26206.40969897  .00113195  00000-0  52344-3 0  9998,2 45703  53.0264 353.2860 0004096 256.3032 103.7534 15.82680489341943,999
45710,STARLINK-1423,2020-035BF,2026-07-25T22:16:33.496608,2026-07-26T10:36:54,53.0428,62.9301,0.00035315,235.1514,124.9173,15.74656515,6723.746,91.449,0.00038447944000,,1 45710U 20035BF  26206.92816547  .00057237  00000-0  38448-3 0  9999,2 45710  53.0428  62.9301 0003532 235.1514 124.9173 15.74656515341006,999
45711,STARLINK-1433,2020-035BG,2026-07-26T04:10:47.768736,2026-07-26T10:36:54,53.0405,58.9133,0.00019244,254.3803,105.7006,15.80983004,6705.797,91.083,0.00053061376000,,1 45711U 20035BG  26207.17416399  .00105876  00000-0  53061-3 0  9990,2 45711  53.0405  58.9133 0001924 254.3803 105.7006 15.80983004341080,999
45712,STARLINK-1434,2020-035BH,2026-07-26T00:07:41.686176,2026-07-26T10:36:54,53.0484,93.4889,0.00026605,130.5137,229.6098,15.38234684,6829.466,93.614,0.00140906380000,,1 45712U 20035BH  26207.00534359  .00053859  00000-0  14091-2 0  9992,2 45712  53.0484  93.4889 0002661 130.5137 229.6098 15.38234684340604,999
45731,STARLINK-1465,2020-038B,2026-07-25T21:22:53.213088,2026-07-26T04:22:28,53.0423,267.6341,0.00040935,356.9169,3.1823,15.73825112,6726.114,91.497,0.00049746533000,,1 45731U 20038B   26206.89089367  .00071741  00000-0  49747-3 0  9993,2 45731  53.0423 267.6341 0004094 356.9169   3.1823 15.73825112337986,999
45735,STARLINK-1471,2020-038F,2026-07-26T04:12:14.075424,2026-07-26T10:36:54,53.0421,194.8504,0.00030162,23.3184,336.7964,15.57041274,6774.362,92.483,0.00087935617000,,1 45735U 20038F   26207.17516291  .00064772  00000-0  87936-3 0  9998,2 45735  53.0421 194.8504 0003016  23.3184 336.7964 15.57041274339046,999
45741,STARLINK-1480,2020-038M,2026-07-25T12:42:51.236352,2026-07-25T18:12:52,53.0444,264.2893,0.00006459,147.2020,212.9036,15.70157297,6736.584,91.711,0.00050662496000,,1 45741U 20038M   26206.52975968  .00062414  00000-0  50662-3 0  9990,2 45741  53.0444 264.2893 0000646 147.2020 212.9036 15.70157297338011,999
45744,STARLINK-1500,2020-038Q,2026-07-26T04:45:19.719360,2026-07-26T10:36:54,53.0343,259.5924,0.00032178,4.9287,355.1748,15.41537673,6819.707,93.413,0.00053565091000,,1 45744U 20038Q   26207.19814490  .00022492  00000-0  53565-3 0  9996,2 45744  53.0343 259.5924 0003218   4.9287 355.1748 15.41537673338137,999
45746,STARLINK-1504,2020-038S,2026-07-26T04:52:10.045056,2026-07-26T10:36:54,53.0168,189.2859,0.00026629,25.5282,334.5862,15.62320305,6759.094,92.171,0.00043874468000,,1 45746U 20038S   26207.20289404  .00039163  00000-0  43874-3 0  9996,2 45746  53.0168 189.2859 0002663  25.5282 334.5862 15.62320305339108,999
45747,STARLINK-1506,2020-038T,2026-07-26T04:46:02.732736,2026-07-26T10:36:54,53.0751,279.9419,0.00034572,354.6834,5.4129,15.29745257,6854.710,94.133,0.00145798440000,,1 45747U 20038T   26207.19864274  .00042472  00000-0  14580-2 0  9997,2 45747  53.0751 279.9419 0003457 354.6834   5.4129 15.29745257337868,999
45751,STARLINK-1464,2020-038X,2026-07-25T13:04:53.506272,2026-07-25T18:12:52,53.0449,261.5519,0.00009081,121.7743,238.3356,15.57077412,6774.258,92.481,0.00093517427000,,1 45751U 20038X   26206.54506373  .00069037  00000-0  93517-3 0  9997,2 45751  53.0449 261.5519 0000908 121.7743 238.3356 15.57077412338058,999
45754,STARLINK-1477,2020-038AA,2026-07-26T05:38:04.764768,2026-07-26T10:36:54,53.0422,299.8107,0.00011410,47.6352,312.4740,15.21348753,6879.908,94.653,0.00159417520000,,1 45754U 20038AA  26207.23477737  .00036018  00000-0  15942-2 0  9996,2 45754  53.0422 299.8107 0001141  47.6352 312.4740 15.21348753337578,999
